"Index","Open","High","Low","Last","Close","Total Trade Quantity","Turnover (Lacs)"
"2012-12-06",222.3,227.85,212.2,213.5,216.3,97260,212.01
"2012-12-07",218,223.95,215,216.9,216.3,92696,203.07
"2012-12-10",216.7,216.8,192.6,203.5,205.1,83893,174.24
"2012-12-11",201.1,211.95,196.2,196.55,198.75,60844,123.4
"2012-12-12",199.3,203,190.6,191.2,191.95,56506,110.39
"2012-12-13",192.15,196,186.45,188,188.05,52930,101.71
"2012-12-14",189.2,197.5,188,195,194.05,50825,98.03
"2012-12-17",193.95,205,192.05,195,194.6,144724,287.38
"2012-12-18",196.9,202.95,194.5,199.05,200.9,105358,210.25
"2012-12-19",202,203.5,196,196.65,197.35,76223,152.29
"2012-12-20",197.05,199.95,195.9,196.1,196.9,1357160,2664.67
"2012-12-21",196.2,201.5,192.35,195.7,198.5,65403,129.18
"2012-12-24",198,200.95,190.65,191.05,192.45,23400,45.9
"2012-12-26",186.1,193.9,186.1,188.7,188.6,35534,67.54
"2012-12-27",189.5,191,186.1,187.4,186.95,21206,39.92
"2012-12-28",187,192.9,186.7,189.8,190.2,32471,61.93
"2012-12-31",192,192.85,187.65,188.35,189.35,18751,35.73
"2013-01-01",191.2,193.2,189.65,189.65,190.1,19584,37.45
"2013-01-02",191,193.95,190,190.15,190.55,67026,128.62
"2013-01-03",192,218,191.2,207,206.75,653566,1354.2
"2013-01-04",208,212.45,205.25,208,208.15,173723,363.32
"2013-01-07",208.25,210.6,204.4,206,205.75,56001,116.56
"2013-01-08",207.35,207.35,201.85,203.2,204.05,33958,69.15
"2013-01-09",200.1,211,200.1,205.7,205.45,72623,151.38
"2013-01-10",207,207.9,199.5,201,200.85,36255,73.43
"2013-01-11",205,205,197,197.1,198.6,38695,77.29
"2013-01-14",198.05,204.75,198.05,203.9,203.6,24384,49.18
"2013-01-15",204.95,206,198,199.2,199.7,32857,66.27
"2013-01-16",200.15,201.85,192.35,193.15,194.8,22937,45.19
"2013-01-17",195,199.7,195,196.6,196.75,23412,46.13
"2013-01-18",197.95,199.65,193.3,196,195.8,28261,55.88
"2013-01-21",195.95,198,192.2,194.5,193.15,23459,45.54
"2013-01-22",194.3,205,192.35,192.75,193.1,50560,99.58
"2013-01-23",194.3,195.95,188.5,191,191.2,30341,58.2
"2013-01-24",191.2,192.35,182,182.95,183.45,40217,74.86
"2013-01-25",182.25,184.65,179,182.4,181.9,22823,41.54
"2013-01-28",182,188,181.5,187.2,186.95,18812,35.01
"2013-01-29",186,187.95,182,182.35,182.45,11580,21.32
"2013-01-30",183.5,184.95,182.85,183.5,183.35,8024,14.72
"2013-01-31",181.35,187,180.4,181.3,183.1,23583,43.48
"2013-02-01",181,184.95,173.8,178,178.35,16206,29.23
"2013-02-04",179.1,182,176.2,178.8,178.05,16582,29.66
"2013-02-05",177,177.9,174,175.05,175,9639,16.9
"2013-02-06",174.95,181.7,174.2,178,178.15,19043,33.95
"2013-02-07",177,179,171.85,173.5,173.85,20086,35.34
"2013-02-08",175.55,175.75,173.75,175.75,174.9,12480,21.83
"2013-02-11",175,177.75,173.5,174.95,175.05,14119,24.71
"2013-02-12",175.1,175.85,169,173.05,173,18591,31.93
"2013-02-13",174.7,177,172.55,176,175.35,14290,24.96
"2013-02-14",173.95,175.2,165.15,168,165.9,18058,30.44
"2013-02-15",165.9,168.75,156.2,160.45,160.1,21325,34.38
"2013-02-18",158,166,158,165,163.75,8671,14.22
"2013-02-19",163.55,165.65,162.1,165.45,164.3,4237,6.94
"2013-02-20",164,169.9,163,164,165.25,10700,17.85
"2013-02-21",165.05,165.65,162.9,163.95,163.6,12406,20.46
"2013-02-22",162,165.9,162,164.8,164.65,5552,9.14
"2013-02-25",164.55,166.5,162.95,163.8,164.05,7919,13.03
"2013-02-26",162.05,164.3,157.2,160.7,159.65,17887,28.73
"2013-02-27",158.05,161.15,158.05,160.8,160.05,8051,12.86
"2013-02-28",161.8,162,149.95,156,152.75,25555,40.37
"2013-03-01",152,154.95,145.85,147.9,147,17241,25.73
"2013-03-04",147,147.3,138.25,140.1,141.15,13492,19.14
"2013-03-05",140,149.45,140,149.45,147.75,15490,22.75
"2013-03-06",147.8,155.65,142.1,152.5,152.6,9738,14.65
"2013-03-07",151.65,156.9,151.65,156.9,155.35,8159,12.51
"2013-03-08",157.1,163.9,153.1,157.6,158.85,25556,40.78
"2013-03-11",164,164,155.05,158.3,158.35,7906,12.54
"2013-03-12",157.15,159.7,154,157.55,157.75,9355,14.72
"2013-03-13",152.15,157,140.9,144,143.85,80435,118.39
"2013-03-14",143,145,140.05,142,142.75,25305,36.19
"2013-03-15",143.85,148.95,131.05,132,131.95,157225,214.42
"2013-03-18",132.05,134.5,129.15,132.05,132.2,27765,36.76
"2013-03-19",133.25,134.45,131.05,133.9,133.15,18687,24.85
"2013-03-20",133.05,145,133.05,140.7,140.2,125208,175.97
"2013-03-21",141.95,158.9,140.15,150.05,150.4,207144,313.81
"2013-03-22",150.1,158.9,150.1,157.5,155.5,59763,92.43
"2013-03-25",158,167.2,154.75,163.5,161.6,84687,136.4
"2013-03-26",165,165,158.1,159,159.95,21090,33.89
"2013-03-28",159.9,164.85,157.8,162.4,162.2,18869,30.65
"2013-04-01",153.75,168.4,153.75,156.5,156.6,6334,10.07
"2013-04-02",164,164,153.9,157,156.75,7597,11.98
"2013-04-03",155.05,159.95,148.25,151,150.9,12330,18.87
"2013-04-04",149,150.95,141.85,143.5,143.35,7514,10.99
"2013-04-05",142,146.15,139,145,143.85,10789,15.39
"2013-04-08",145,151.95,140.65,145.1,146.4,7654,11.2
"2013-04-09",145,149,143.2,148.9,148,6306,9.31
"2013-04-10",145.15,149.5,144.1,147.75,146.6,8335,12.28
"2013-04-11",148,148,146.05,146.95,146.5,2775,4.07
"2013-04-12",140.2,148.2,140.2,143.8,144.95,10395,15.15
"2013-04-15",145,173.9,140.5,145.7,145.9,15481,22.97
"2013-04-16",144.2,152.8,144.2,150,149.15,8631,12.78
"2013-04-17",147.15,150,143.95,144,145.65,10441,15.4
"2013-04-18",144.15,150.9,144.15,150,149.6,10902,16.24
"2013-04-22",144.5,153.75,144.5,146.5,147.5,11681,17.39
"2013-04-23",146,160.95,146,155.9,155.55,17464,27.25
"2013-04-25",150.7,157,150.7,155.1,155.25,6098,9.46
"2013-04-26",154.05,157.8,154.05,156,155.45,5262,8.2
"2013-04-29",154.1,161.95,154.1,159.5,160.1,14367,22.97
"2013-04-30",161.95,173,161.1,170,169.4,34097,57.57
"2013-05-02",170.95,173.25,165.15,168,166.7,7108,12.04
"2013-05-03",168,168,162.1,162.4,163.75,3747,6.19
"2013-05-06",158.05,169,158.05,169,168.65,7151,11.91
"2013-05-07",169.5,169.5,165.2,168,167.4,5565,9.31
"2013-05-08",160.3,171.7,160.3,170.85,170.1,11808,20.14
"2013-05-09",168,170,166.05,166.05,166.7,2693,4.52
"2013-05-10",162.5,168.95,162.5,165.4,165.45,1570,2.6
"2013-05-11",163.5,169.8,163.5,166,166,849,1.41
"2013-05-13",160.1,168.5,160.1,163.45,163.45,11638,19.22
"2013-05-14",162.1,167.9,162.1,162.1,162.55,3491,5.74
"2013-05-15",165.8,169.9,163.3,168.5,169.3,13428,22.46
"2013-05-16",168,170.8,164,165,165.35,5721,9.58
"2013-05-17",165.35,168.3,163.1,163.6,163.8,2848,4.68
"2013-05-20",165,169.95,163.2,163.5,163.7,12169,20.08
"2013-05-21",161.1,164.9,161.1,162.15,162.2,4322,7.02
"2013-05-22",161.55,162,155,157.1,156.95,3921,6.22
"2013-05-23",155.05,159.95,152.05,152.7,152.8,4634,7.16
"2013-05-24",153,156.95,153,155.8,155.7,3051,4.75
"2013-05-27",155,158.2,155,156,156.1,2444,3.81
"2013-05-28",154,155.5,152.95,154.95,154.4,5082,7.83
"2013-05-29",153.25,155.7,153.25,155.1,155.15,3949,6.11
"2013-05-30",153,154.9,152,154.8,154.4,4653,7.13
"2013-05-31",152,155.9,151.5,153,152.6,11997,18.4
"2013-06-03",152,157.35,152,152.1,152.4,5786,8.84
"2013-06-04",152.35,157.6,151.4,155.1,155.15,4275,6.63
"2013-06-05",157,158,150.75,158,156.25,56843,87.95
"2013-06-06",155,156,153,156,155.2,2954,4.56
"2013-06-07",153,161.75,153,155.7,156.2,7679,12.06
"2013-06-10",155.55,158.9,155,158,156.8,3870,6.06
"2013-06-11",153,156.15,125.45,125.45,125.45,148216,191
"2013-06-12",118,145.45,110,140.3,139.6,391510,525.25
"2013-06-13",140,158.4,138,152.9,153.2,213817,324.68
"2013-06-14",152,163.95,151,161.5,161.6,182376,288.19
"2013-06-17",160.05,166.35,157.6,163,162.45,36752,59.76
"2013-06-18",162.5,165,158.75,161.85,159.8,6108,9.88
"2013-06-19",160,161.3,160,160.5,160.1,5759,9.23
"2013-06-20",156,160.9,156,160.1,160,29692,47.4
"2013-06-21",152,163,152,163,159.85,104733,167.34
"2013-06-24",159.8,164.4,134,140.75,137.8,16214,23.38
"2013-06-25",144.4,156,144.4,153,151.6,27327,41.28
"2013-06-26",151.7,158.35,151.7,154,155.05,32147,49.88
"2013-06-27",152.05,160.9,152.05,159.05,160.15,87578,139.88
"2013-06-28",152.1,160.95,152.1,160.95,160,45510,72.79
"2013-07-01",166.95,166.95,160,160,160,2728,4.39
"2013-07-02",161.05,161.5,159.95,160,160.5,98834,158.17
"2013-07-03",158,159.95,154.05,155,155.05,5807,9.09
"2013-07-04",153.95,157,150.05,152,153.2,1628,2.49
"2013-07-05",151.1,158.9,151.1,151.15,151.3,3941,6.1
"2013-07-08",150.55,159.9,150,150.1,150.7,3347,5.07
"2013-07-09",150.3,153.95,150.2,151.9,151.7,1194,1.81
"2013-07-10",151.9,153.95,150,150,150.05,7175,10.77
"2013-07-11",150.2,153.45,148,150,150.55,3104,4.65
"2013-07-12",150,151.95,150,150,150,1958,2.94
"2013-07-15",143.15,151,143.15,147.3,148.45,3258,4.82
"2013-07-16",147.1,147.1,141.7,145.9,145.3,2900,4.22
"2013-07-17",146.05,149.9,143.6,147.5,145.1,1968,2.87
