"Index","Open","High","Low","Last","Close","Total Trade Quantity","Turnover (Lacs)"
"2016-05-10",231.9,244.65,216.65,233.2,231.55,48259329,113193.89
"2016-05-11",230,239.8,227.1,235,234.75,5224937,12314.36
"2016-05-12",235.45,244.5,234.65,244.1,243.45,5095264,12250.31
"2016-05-13",245.3,253.7,243,252,251.7,7194162,17964.17
"2016-05-16",252,258.9,252,258.9,257.95,4104108,10522.46
"2016-05-17",259,261.05,256.6,260.7,260.15,2393983,6208.04
"2016-05-18",259.4,259.45,255,258.05,257.5,1079731,2773.68
"2016-05-19",256.3,267.3,256.3,266.6,266.35,3172233,8352.15
"2016-05-20",267.9,268.75,260.2,261.95,262,1226074,3233.51
"2016-05-23",262.5,263.5,256.55,257.2,257.15,681504,1768.32
"2016-05-24",257.5,257.85,253.1,256,255.2,526804,1341.76
"2016-05-25",257,272.9,255.25,272.9,265.85,3008306,7969.79
"2016-05-26",276,308.35,275.55,296.9,298.4,9673356,28663.94
"2016-05-27",298.4,299.35,287.65,293.9,292.95,2283477,6680.14
"2016-05-30",294.7,316.8,292.5,313.5,314.7,4621299,14272.4
"2016-05-31",314.45,322.25,306.6,315.45,317,2944559,9326.02
"2016-06-01",317.45,324.8,312.2,313,313.9,2414074,7715.8
"2016-06-02",314.1,338.35,312.4,338,333.7,3861555,12606.52
"2016-06-03",339.95,400.4,338.35,381.55,382.55,15700004,59565.05
"2016-06-06",386.7,386.7,328.3,344.5,342.85,13281767,45951.71
"2016-06-07",346,371.5,344.5,355,354.85,7721640,27684.71
"2016-06-08",359.35,364.9,354.3,363.45,362,3508292,12644.07
"2016-06-09",363.85,369.45,358.4,365.2,365.7,2997159,10936.34
"2016-06-10",364.9,379.7,363,366.55,367.55,3673263,13685.43
"2016-06-13",364.5,369.35,358.15,360.8,361.2,1983763,7203.45
"2016-06-14",363.05,388.9,360.4,378.1,378.65,6204382,23352.28
"2016-06-15",380.25,397.5,380.25,392.5,392.15,5229803,20482.37
"2016-06-16",378,391.2,372.55,375.2,377.5,3986771,15243.92
"2016-06-17",381,386.85,372.15,375.45,375.7,1266619,4804
"2016-06-20",369.85,382.9,367.95,378.5,376.95,1486035,5601.51
"2016-06-21",379.8,381.5,368.3,371,370.6,1120159,4202.32
"2016-06-22",372.95,380,367.15,368.55,369.3,1407552,5244.91
"2016-06-23",370,377,364.4,372.5,373,1092596,4060.36
"2016-06-24",355,377.25,341.35,375.15,373.45,3234925,11594.11
"2016-06-27",375.95,387.8,375,379,378.8,1623585,6195.47
"2016-06-28",380.75,383.9,376.15,377,376.95,747418,2833.68
"2016-06-29",379.45,407.35,379,401.5,400.3,6296990,25046.44
"2016-06-30",404.4,414.6,396.5,401,398.75,3262752,13261.22
"2016-07-01",402.65,407.6,396.4,401,399.05,1188623,4778.38
"2016-07-04",402.6,421.45,401.6,419.75,418.35,2848252,11810.22
"2016-07-05",421.4,429.5,419.3,428.4,426.85,2270347,9638.83
"2016-07-07",427.5,430.95,414.15,417,416.85,1593895,6708.7
"2016-07-08",417.9,419.4,407.05,411,412.7,921134,3808.15
"2016-07-11",420,424,415.3,421.9,421,853656,3585.38
"2016-07-12",422.95,423.95,408.3,411.9,411.85,722711,3000.72
"2016-07-13",412.3,412.7,398.2,400.5,401.25,794732,3201.8
"2016-07-14",400.9,411.9,394.1,406,405.4,1168422,4738.17
"2016-07-15",408.85,408.85,398,405.8,404.3,722157,2909.56
"2016-07-18",405.85,415.9,404,408.85,408.1,995910,4094.35
"2016-07-19",409,413.7,403,412,411.7,793688,3249.4
"2016-07-20",412.45,418.6,408.05,412,412.9,717461,2971.33
"2016-07-21",412.9,415.95,405,407.45,406.2,653970,2682.66
"2016-07-22",408.2,448.7,406.2,436.85,437.6,4246802,18334.17
"2016-07-25",440.05,448.85,434.85,435,436.15,1666634,7348.59
"2016-07-26",438.2,470.55,437.5,464.5,461.4,3863066,17709.81
"2016-07-27",465,491.75,457.05,490,483.95,3001917,14216.56
"2016-07-28",490,547.5,490,527.85,528.35,8251739,43317.71
"2016-07-29",532,540.85,496.1,509.5,511.05,6138388,31909.39
"2016-08-01",516.95,530,512.5,519.5,518.7,2831080,14769.83
"2016-08-02",520,521.3,475,483.45,485.95,2740914,13607.12
"2016-08-03",485.65,486.9,433.35,454,454.8,4309725,19732.55
"2016-08-04",461,470.8,437.7,452,448.55,2622368,11922.29
"2016-08-05",458.95,469.8,455,464,463.9,2202890,10178.48
"2016-08-08",467,467.3,450.55,451.05,452.3,1100793,5021.09
"2016-08-09",452.8,455.5,438.3,440.45,441.4,1743444,7775.14
"2016-08-10",442.9,444.65,428.45,431,432.2,1113245,4837.43
"2016-08-11",433.75,433.75,417.1,420.7,422.5,1143699,4838.34
"2016-08-12",423.35,454.9,418.65,451.55,451.95,2248900,9974.8
"2016-08-16",452,459.8,445.1,449,450.7,1433113,6496.92
"2016-08-17",450.8,450.8,435,436,436.35,952557,4189.98
"2016-08-18",438,454.7,437.1,452.65,450.55,1498410,6693.7
"2016-08-19",452.15,459.8,444.75,448.65,449.7,1292422,5859.59
"2016-08-22",453.9,467.75,442.15,443.5,444.35,1794550,8165.3
"2016-08-23",445.8,450.8,440.15,443,443,749658,3334.01
"2016-08-24",444.8,451.35,438.55,439.5,440.3,641303,2849.99
