"Stock","Avg","Stdev","Sharpe","Sortino","Pos","Neg"
"INFRATEL.NS",-0.305910159364282,0.213546383735587,-1.75936851118378,-1.64534319308719,2,9
"INFY.NS",0.555618592593586,0.123561805356791,3.93181345427473,3.40147135185657,10,1
"BHEL.NS",-0.0352429761758646,0.336139078099936,-0.312488511085623,-0.315386542965068,5,6
"JETAIRWAYS.NS",-0.582302548605212,0.673083525632807,-0.968823552544108,-0.890171698138301,4,7
"CAPF.NS",-0.1415994161429,0.315011892721192,-0.671073203535459,-0.656438234824224,5,6
"JINDALSTEL.NS",0.539293112974322,0.468078143278323,1.00303014754927,1.41853372945773,6,5
"CENTURYTEX.NS",-0.235146218208372,0.411689793861893,-0.740710230402135,-0.629064662592471,5,6
"ADANIPORTS.NS",0.0238265270329134,0.311152210930285,-0.14774150788427,-0.163803969352677,5,6
"JSWENERGY.NS",-0.012646206769436,0.405611604877799,-0.203255601258135,-0.22429146654884,4,7
"JUSTDIAL.NS",0.443204983324024,0.421261043041865,0.886406102900991,1.69539019055782,5,6
"KOTAKBANK.NS",0.273562106891671,0.211991125253976,0.961198176528719,1.8563516060105,6,5
"KSCL.NS",0.236892802638096,0.214793301292589,0.777939431887596,1.02110681850405,6,5
"L&TFH.NS",-0.0794265926705776,0.299384882385687,-0.498432704212555,-0.490437528142784,5,6
"LT.NS",0.198171627945918,0.205180445012683,0.6256688062096,0.723161462726397,6,5
"MARICO.NS",0.203678092643704,0.141106027117385,0.948800497905388,1.13660106089642,7,4
"MARUTI.NS",0.143090082268973,0.196890782936645,0.372254390573882,0.492794622904859,5,6
"MCDOWELL-N.NS",-1.45759396789582,1.76127877466552,-0.867205472366611,-0.661164124452678,5,6
"MINDTREE.NS",0.97155665095271,0.462545844896645,1.94955816173622,4.37205533123103,7,4
"MRF.NS",0.176696525117208,0.203697368866208,0.524797653769127,0.575743650498291,6,5
"NMDC.NS",-0.0215717685569032,0.22025630758842,-0.414827586163462,-0.41119630880795,5,6
"ORIENTBANK.NS",-0.378103237431578,0.335923599888294,-1.33333847767111,-1.22322389659671,4,7
"COALINDIA.NS",0.122039365649153,0.238754192207274,0.218813924517483,0.234349068574273,6,5
"PAGEIND.NS",0.685628045419305,0.308990312318493,1.99304443217384,0.987948366608694,10,1
"PETRONET.NS",0.0767424021260024,0.188351807789289,0.0368766212028852,0.0522197349190654,4,7
"POWERGRID.NS",-0.0365098093214454,0.199563431664023,-0.532694954643276,-0.574879448143009,4,7
"PTC.NS",-0.433701740292056,0.270120438933167,-1.86397729152924,-1.54292362174761,3,8
"RECLTD.NS",-0.212558605744552,0.313175168283843,-0.901588817367285,-0.801683603547407,5,6
"AMBUJACEM.NS",-0.0988038512353883,0.304718528500665,-0.553299059043922,-0.448613559017296,6,5
"RELIANCE.NS",0.541108167511361,0.307136953388545,1.53453219631911,2.96720267442618,6,5
"RPOWER.NS",-0.125012392548577,0.44448528001723,-0.438280017728153,-0.514411798100058,4,7
"SINTEX.NS",-0.698574191954065,0.261681730147356,-2.93627994349726,-2.30187155170325,1,10
"SYNDIBANK.NS",-0.475210862008113,0.507411807824021,-1.07409302949136,-1.18681637373035,3,8
"DHFL.NS",0.222003878762865,0.357885904921519,0.425295472139268,0.760718728553327,4,7
"TATACHEM.NS",0.217173328244647,0.23197035885407,0.635325586921568,1.08896918275592,5,6
"TATACOMM.NS",-0.251665338211747,0.134382173583799,-2.39214736222856,-1.78754851823569,3,8
"TATAELXSI.NS",0.628500976288903,0.268620323013476,2.07990350902674,4.3753904241872,7,4
"EQUITAS.NS",0.0442463431524547,0.272042399362202,-0.0939202152485259,-0.096695234013469,4,7
"TATASTEEL.NS",-0.071141593196612,0.234207647467847,-0.601766076290223,-0.529774466091002,5,6
"ASIANPAINT.NS",0.217975945210174,0.203886499107376,0.726773582368775,1.2197361989477,5,6
"GODREJCP.NS",0.508169563642501,0.0957922369876551,4.57628878467173,Inf,11,0
"GODREJIND.NS",0.106273104949225,0.164357375437172,0.221933947259278,0.238588328472284,5,6
"GRASIM.NS",-0.0658774325477361,0.169532904460601,-0.800281554997747,-0.783357131120492,4,7
"HDFC.NS",0.126190235785151,0.193721475459992,0.291106661220529,0.351286588549025,6,5
"BAJAJFINSV.NS",0.294157544353183,0.254401866737413,0.881915385972713,1.29449607508956,6,5
"TITAN.NS",0.46567527664177,0.335850980618186,1.17873305611857,1.86008576269121,7,4
"TORNTPHARM.NS",0.432833368380794,0.266461210884176,1.36243749444387,1.93796497697892,7,4
"HDFCBANK.NS",0.150979582716076,0.167213174774833,0.485505756158974,0.554814958355243,6,5
"TORNTPOWER.NS",0.265866507094238,0.386685653128736,0.507052386481179,0.526285672367993,7,4
"HEROMOTOCO.NS",-0.132805360656023,0.123413172804881,-1.64165607210845,-1.49373257380657,3,8
"TV18BRDCST.NS",0.185476020968356,0.385360117648567,0.300185182153626,0.370071338741694,6,5
"HINDALCO.NS",-0.0120820756074101,0.328922660814843,-0.248929943780247,-0.287912334818113,4,7
"TVSMOTOR.NS",-0.150949602507372,0.293626129872604,-0.751793535747059,-0.755735401334314,4,7
"ULTRACEMCO.NS",0.165930277310638,0.23998191885684,0.400587068856249,0.40214474212704,7,4
"VOLTAS.NS",0.219925284555108,0.303518777139556,0.494627258691155,0.370253298641938,8,3
"BALRAMCHIN.NS",-0.811795769043563,0.54449038615691,-1.61911470856859,-1.25884834142601,4,7
"ICICIBANK.NS",0.23344490908294,0.29238223184502,0.559706669563987,0.521213626988958,7,4
"IGL.NS",-0.0148496365241451,0.284145774443503,-0.297897304815468,-0.335645984598015,5,6
"INDIANB.NS",0.28182067581951,0.371061399812468,0.571398836066988,0.779661138493493,6,5
"YESBANK.NS",-0.011895277500122,0.312781443044666,-0.261178862026461,-0.328406613141398,4,7
"INDIGO.NS",-0.174554988881157,0.355879009587969,-0.686614287876494,-0.62440123357722,5,6
"ZEEL.NS",-0.0372686559690017,0.134457955808057,-0.796273297350427,-0.629400882153339,6,5
"BIOCON.NS",0.689792852226967,0.3449701297403,1.7972461234149,3.05314435009966,7,4
"INFIBEAM.NS",0.626329523268154,0.50368652370989,1.10491917733226,1.38273926284887,7,4
"CANBK.NS",-0.0896535721732021,0.404446778061716,-0.394242715431273,-0.571498728790952,3,8
"BAJAJ_AUTO.NS",-0.136040021316911,0.198527188939064,-1.03681841401264,-0.773989148127064,6,5
"BATAINDIA.NS",0.496443796347402,0.30101766678757,1.41734927734727,1.92955893511946,7,4
"IOC.NS",-0.223092000662801,0.227468318159578,-1.28760183787267,-1.14708971227243,4,7
"ITC.NS",0.253600115876234,0.185141646930611,0.992772264188853,1.57184806542355,6,5
"CASTROLIND.NS",-0.112531590160677,0.258533584620699,-0.705239956678949,-0.726844911319222,4,7
"JISLJALEQS.NS",-0.114106648900043,0.493010925744383,-0.373020684033829,-0.271463173573924,7,4
"CEATLTD.NS",-0.208467444792244,0.307870590044657,-0.903834525438624,-0.789464834440019,5,6
"JSWSTEEL.NS",0.520771332030442,0.245206669581281,1.83916167102329,2.48404690626486,8,3
"JUBLFOOD.NS",0.873813492836021,0.225051259956457,3.57259439087035,15.9688967272896,8,3
"CHOLAFIN.NS",0.318631022003782,0.307071041899819,0.810347978783635,1.05423568327581,6,5
"GLENMARK.NS",0.116369134343935,0.269037082982899,0.173108145428476,0.177375188712986,6,5
"HDIL.NS",-0.591587883514664,0.635013457719356,-1.04152833193063,-0.934293477555491,5,6
"DALMIABHA.NS",0.0229647013086148,0.385613630967639,-0.121447788116685,-0.114043819829953,6,5
"IBULHSGFIN.NS",0.0737152217432612,0.271862087314042,0.0144139181917501,0.0197374709449289,4,7
"INDIACEM.NS",-0.337947994713957,0.380148452383848,-1.0725931304319,-0.900026944302484,5,6
"JPASSOCIAT.NS",-0.443846003516474,0.632768513809135,-0.811738599763333,-0.778128184627183,5,6
"MFSL.NS",-0.301900325477892,0.334339355107638,-1.11173555747126,-1.18520253905959,3,8
"MOTHERSUMI.NS",-0.110121090998699,0.311703344801229,-0.577208162365755,-0.625127069639539,4,7
"FORTIS.NS",0.0195212616835097,0.457599051638115,-0.109867714965301,-0.101293020363189,6,5
"GODFRYPHLP.NS",-0.143169338461514,0.268888502905435,-0.792023310843045,-0.844679332553145,3,8
"GSFC.NS",-0.0704915273508204,0.471783612073669,-0.297356982349342,-0.328999196777902,5,6
"KTKBANK.NS",-0.157057089387956,0.298669888550534,-0.759546649801797,-0.764457976090496,4,7
"HCLTECH.NS",0.204816101369782,0.245239834045578,0.550560956126768,0.483194271198503,7,4
"IBREALEST.NS",-0.390583160132478,0.358896435867779,-1.28276499284982,-1.14576106541166,4,7
"M&M.NS",0.479399192297171,0.194316968652115,2.10790941872505,2.68893226238291,9,2
"IDFC.NS",-0.105763994004434,0.356603557676313,-0.492313141814104,-0.510367306595691,5,6
"IFCI.NS",-0.315410308389834,0.4785752255124,-0.804903621650451,-0.744333500841712,5,6
"NCC.NS",0.189098417271459,0.491884895959918,0.242540062510686,0.257115825812473,6,5
"NTPC.NS",0.0439246553486309,0.173082247070046,-0.149477886649905,-0.206025148867232,4,7
"IRB.NS",-0.0964082085583385,0.394695876177343,-0.421095943604281,-0.503380967134581,4,7
"RCOM.NS",-0.0346349436159053,1.4091003848696,-0.0741122269176358,-0.118154357290848,4,7
"RELCAPITAL.NS",-0.254656622564463,0.521835699125384,-0.62175364193277,-0.663966240412907,4,7
"SUNTV.NS",0.0153114837961693,0.304862824658522,-0.178720183814271,-0.162581525498458,6,5
"TCS.NS",0.608616447662578,0.269717908172513,1.99771616002846,4.10730075405631,7,4
"M&MFIN.NS",0.195580474131309,0.25012091796927,0.502892166298082,0.596647253978138,6,5
"GAIL.NS",0.202167273901739,0.199418314903332,0.663783815988152,1.05446984046134,5,6
"NIITTECH.NS",1.03933261930629,0.454393916224898,2.13369052892238,6.41659885277016,7,4
"OIL.NS",-0.0640901629543165,0.160643349074262,-0.833441207389801,-0.738352162716602,5,6
"MRPL.NS",-0.450406436044163,0.288271749313186,-1.80455789074315,-1.63549829751213,2,9
"PEL.NS",0.22784021836181,0.271857161170508,0.58134791750219,0.633993632003516,7,4
"PFC.NS",-0.319351879064559,0.332691072542657,-1.16969926468929,-1.09435691379432,4,7
"MUTHOOTFIN.NS",-0.13570055315396,0.297738596111259,-0.69019327589779,-0.549514107395789,6,5
"PIDILITIND.NS",0.42097257760168,0.223409467772904,1.57189378429285,2.15608919732698,7,4
"ONGC.NS",0.0867928447180389,0.250051196684288,0.0679709638911264,0.0667949514115764,6,5
